Sum of __index_level_0__,Sum of avg_temp_c,Sum of avg_sea_level_pres_hpa,Sum of avg_wind_dir_deg,Sum of avg_wind_speed_kmh,city,competition,country,city_name,Sum of Draw,Sum of max_temp_c,Sum of Loose,Sum of min_temp_c,neutral,Opponent,Sum of peak_wind_gust_kmh,Sum of Point,Sum of precipitation_mm,Result,season,Snow,Sum of snow_depth_mm,stadium,station_id,Sum of TA,Sum of TF,Team,Sum of sunshine_total_min,Sum of TotalTri,TrancheTemp,TranchWind,Sum of Win,world_cup
47372,0.1,1016.5,267,11.6,Dublin,"1996 Australia tour of Great Britain, Ireland and Italy",Ireland,Dublin,0,5.3,1,-2.2,False,Australia,,0,8.6,L,Autumn,false,,Lansdowne Road,03969,22,12,Ireland,,34,0-20,moins de 30,0,False
47372,0.1,1016.5,267,11.6,Dublin,"1996 Australia tour of Great Britain, Ireland and Italy",Ireland,Dublin,0,5.3,0,-2.2,False,Ireland,,3,8.6,W,Autumn,false,,Lansdowne Road,03969,12,22,Australia,,34,0-20,moins de 30,1,False
47106,6.7,1033.9,334,16.7,Dublin,1996 Five Nations Championship,Ireland,Dublin,0,9.2,1,2.8,False,Ireland,,0,0,L,Spring,false,,Lansdowne Road,03969,30,17,Wales,,47,0-20,moins de 30,0,False
47064,6.7,1003.3,121,28.3,Dublin,1996 Five Nations Championship,Ireland,Dublin,0,8.8,0,5.9,False,Ireland,,3,2.8,W,Winter,false,,Lansdowne Road,03969,10,16,Scotland,,26,0-20,moins de 30,1,False
47064,6.7,1003.3,121,28.3,Dublin,1996 Five Nations Championship,Ireland,Dublin,0,8.8,1,5.9,False,Scotland,,0,2.8,L,Winter,false,,Lansdowne Road,03969,16,10,Ireland,,26,0-20,moins de 30,0,False
47106,6.7,1033.9,334,16.7,Dublin,1996 Five Nations Championship,Ireland,Dublin,0,9.2,0,2.8,False,Wales,,3,0,W,Spring,false,,Lansdowne Road,03969,17,30,Ireland,,47,0-20,moins de 30,1,False
47456,4.2,1016.9,216,9.8,Dublin,1997 Five Nations Championship,Ireland,Dublin,0,10.7,0,-1.1,False,England,,3,2.4,W,Winter,false,,Lansdowne Road,03969,46,6,Ireland,,52,0-20,moins de 30,1,False
47428,7.3,1006.4,150,8.9,Dublin,1997 Five Nations Championship,Ireland,Dublin,0,11.6,1,2.8,False,France,,0,0,L,Winter,false,,Lansdowne Road,03969,32,15,Ireland,,47,0-20,moins de 30,0,False
47456,4.2,1016.9,216,9.8,Dublin,1997 Five Nations Championship,Ireland,Dublin,0,10.7,1,-1.1,False,Ireland,,0,2.4,L,Winter,false,,Lansdowne Road,03969,6,46,England,,52,0-20,moins de 30,0,False
47428,7.3,1006.4,150,8.9,Dublin,1997 Five Nations Championship,Ireland,Dublin,0,11.6,0,2.8,False,Ireland,,3,0,W,Winter,false,,Lansdowne Road,03969,15,32,France,,47,0-20,moins de 30,1,False
47729,11.6,,,,Dublin,1997 New Zealand rugby union tour of Britain and Ireland,Ireland,Dublin,0,17.3,0,3.4,False,Ireland,,3,0.5,W,Autumn,false,,Lansdowne Road,03969,15,63,New Zealand,,78,0-20,no data,1,False
47729,11.6,,,,Dublin,1997 New Zealand rugby union tour of Britain and Ireland,Ireland,Dublin,0,17.3,1,3.4,False,New Zealand,,0,0.5,L,Autumn,false,,Lansdowne Road,03969,63,15,Ireland,,78,0-20,no data,0,False
47855,7.7,,,,Dublin,1998 Five Nations Championship,Ireland,Dublin,0,10,0,7,False,Ireland,,3,0,W,Spring,false,,Lansdowne Road,03969,21,30,Wales,,51,0-20,no data,1,False
47813,4.1,,,,Dublin,1998 Five Nations Championship,Ireland,Dublin,0,11.4,0,0.8,False,Ireland,,3,1.4,W,Winter,false,,Lansdowne Road,03969,16,17,Scotland,,33,0-20,no data,1,False
47813,4.1,,,,Dublin,1998 Five Nations Championship,Ireland,Dublin,0,11.4,1,0.8,False,Scotland,,0,1.4,L,Winter,false,,Lansdowne Road,03969,17,16,Ireland,,33,0-20,no data,0,False
47855,7.7,,,,Dublin,1998 Five Nations Championship,Ireland,Dublin,0,10,1,7,False,Wales,,0,0,L,Spring,false,,Lansdowne Road,03969,30,21,Ireland,,51,0-20,no data,0,False
48107,6.9,1010.1,241,23.9,Dublin,1998 South Africa rugby union tour of Britain and Ireland,Ireland,Dublin,0,8,0,5.2,False,Ireland,,3,0,W,Autumn,false,,Lansdowne Road,03969,13,27,South Africa,,40,0-20,moins de 30,1,False
48107,6.9,1010.1,241,23.9,Dublin,1998 South Africa rugby union tour of Britain and Ireland,Ireland,Dublin,0,8,1,5.2,False,South Africa,,0,0,L,Autumn,false,,Lansdowne Road,03969,27,13,Ireland,,40,0-20,moins de 30,0,False
48205,3.1,,,,Dublin,1999 Five Nations Championship,Ireland,Dublin,0,7.8,1,-0.9,False,England,,0,0,L,Spring,false,,Lansdowne Road,03969,27,15,Ireland,,42,0-20,no data,0,False
48177,5.8,1017,273,25.2,Dublin,1999 Five Nations Championship,Ireland,Dublin,0,8.3,0,4.2,False,France,,3,4.6,W,Winter,false,,Lansdowne Road,03969,10,9,Ireland,,19,0-20,moins de 30,1,False
48177,5.8,1017,273,25.2,Dublin,1999 Five Nations Championship,Ireland,Dublin,0,8.3,1,4.2,False,Ireland,,0,4.6,L,Winter,false,,Lansdowne Road,03969,9,10,France,,19,0-20,moins de 30,0,False
48205,3.1,,,,Dublin,1999 Five Nations Championship,Ireland,Dublin,0,7.8,0,-0.9,False,Ireland,,3,0,W,Spring,false,,Lansdowne Road,03969,15,27,England,,42,0-20,no data,1,False
48437,10.4,,96,9.9,Dublin,1999 Rugby World Cup,Ireland,Dublin,0,14,0,8,True,Argentina,,3,0,W,Autumn,false,,Lansdowne Road,03969,26,47,France,,73,0-20,moins de 30,1,True
48437,10.4,,96,9.9,Dublin,1999 Rugby World Cup,Ireland,Dublin,0,14,1,8,True,France,,0,0,L,Autumn,false,,Lansdowne Road,03969,47,26,Argentina,,73,0-20,moins de 30,0,True
48423,13.1,1019.4,248,22.1,Dublin,1999 Rugby World Cup Pool match,Ireland,Dublin,0,16,0,13,False,Australia,,3,0.5,W,Autumn,false,,Lansdowne Road,03969,23,3,Ireland,,26,0-20,moins de 30,1,True
48423,13.1,1019.4,248,22.1,Dublin,1999 Rugby World Cup Pool match,Ireland,Dublin,0,16,1,13,False,Ireland,,0,0.5,L,Autumn,false,,Lansdowne Road,03969,3,23,Australia,,26,0-20,moins de 30,0,True
48380,14.7,1023.2,222,10.2,Dublin,1999 Rugby World Cup warm-up,Ireland,Dublin,0,20.8,0,10.3,False,Argentina,,3,1.2,W,Summer,false,,Lansdowne Road,03969,24,32,Ireland,,56,0-20,moins de 30,1,False
48380,14.7,1023.2,222,10.2,Dublin,1999 Rugby World Cup warm-up,Ireland,Dublin,0,20.8,1,10.3,False,Ireland,,0,1.2,L,Summer,false,,Lansdowne Road,03969,32,24,Argentina,,56,0-20,moins de 30,0,False
48829,5.8,996.7,271,27.9,Dublin,2000 end-of-year test,Ireland,Dublin,0,8.5,0,3,False,Ireland,,3,0.9,W,Autumn,false,,Lansdowne Road,03969,18,28,South Africa,,46,0-20,moins de 30,1,False
48829,5.8,996.7,271,27.9,Dublin,2000 end-of-year test,Ireland,Dublin,0,8.5,1,3,False,South Africa,,0,0.9,L,Autumn,false,,Lansdowne Road,03969,28,18,Ireland,,46,0-20,moins de 30,0,False
48569,2.3,1029.2,264,17.1,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.8,1,-2,False,Ireland,,0,0,L,Spring,false,,Lansdowne Road,03969,60,13,Italy,,73,0-20,moins de 30,0,False
48555,5.1,1019.7,312,15.6,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.5,1,3.5,False,Ireland,,0,0,L,Winter,false,,Lansdowne Road,03969,44,22,Scotland,,66,0-20,moins de 30,0,False
48597,6.3,997.3,,12.3,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.4,0,2.8,False,Ireland,,3,2.9,W,Spring,false,,Lansdowne Road,03969,19,23,Wales,,42,0-20,moins de 30,1,False
48569,2.3,1029.2,264,17.1,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.8,0,-2,False,Italy,,3,0,W,Spring,false,,Lansdowne Road,03969,13,60,Ireland,,73,0-20,moins de 30,1,False
48555,5.1,1019.7,312,15.6,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.5,0,3.5,False,Scotland,,3,0,W,Winter,false,,Lansdowne Road,03969,22,44,Ireland,,66,0-20,moins de 30,1,False
48597,6.3,997.3,,12.3,Dublin,2000 Six Nations Championship,Ireland,Dublin,0,9.4,1,2.8,False,Wales,,0,2.9,L,Spring,false,,Lansdowne Road,03969,23,19,Ireland,,42,0-20,moins de 30,0,False
49192,8.1,1035,,5.9,Dublin,2001 New Zealand rugby union tour,Ireland,Dublin,0,8.6,0,7.4,False,Ireland,,3,0.3,W,Autumn,false,,Lansdowne Road,03969,29,40,New Zealand,,69,0-20,moins de 30,1,False
49192,8.1,1035,,5.9,Dublin,2001 New Zealand rugby union tour,Ireland,Dublin,0,8.6,1,7.4,False,New Zealand,,0,0.3,L,Autumn,false,,Lansdowne Road,03969,40,29,Ireland,,69,0-20,moins de 30,0,False
49164,10.6,1001.9,,8.1,Dublin,2001 Six Nations Championship,Ireland,Dublin,0,16.5,0,9.1,False,England,,3,0,W,Autumn,false,,Lansdowne Road,03969,14,20,Ireland,,34,0-20,moins de 30,1,False
48919,1.1,,,,Dublin,2001 Six Nations Championship,Ireland,Dublin,0,8.6,0,-5.1,False,France,,3,0,W,Winter,false,,Lansdowne Road,03969,15,22,Ireland,,37,0-20,no data,1,False
49164,10.6,1001.9,,8.1,Dublin,2001 Six Nations Championship,Ireland,Dublin,0,16.5,1,9.1,False,Ireland,,0,0,L,Autumn,false,,Lansdowne Road,03969,20,14,England,,34,0-20,moins de 30,0,False
48919,1.1,,,,Dublin,2001 Six Nations Championship,Ireland,Dublin,0,8.6,1,-5.1,False,Ireland,,0,0,L,Winter,false,,Lansdowne Road,03969,22,15,France,,37,0-20,no data,0,False
49549,8.7,1006.2,,11.7,Dublin,2002 Autumn International,Ireland,Dublin,0,13.4,1,7.4,False,Australia,,0,10,L,Autumn,false,,Lansdowne Road,03969,9,18,Ireland,,27,0-20,moins de 30,0,False
49549,8.7,1006.2,,11.7,Dublin,2002 Autumn International,Ireland,Dublin,0,13.4,0,7.4,False,Ireland,,3,10,W,Autumn,false,,Lansdowne Road,03969,18,9,Australia,,27,0-20,moins de 30,1,False
49563,8.3,,147,17.9,Dublin,2002 Autumn Internationals,Ireland,Dublin,0,10.8,1,4.6,False,Argentina,,0,3.6,L,Autumn,false,,Lansdowne Road,03969,7,16,Ireland,,23,0-20,moins de 30,0,False
49563,8.3,,147,17.9,Dublin,2002 Autumn Internationals,Ireland,Dublin,0,10.8,0,4.6,False,Ireland,,3,3.6,W,Autumn,false,,Lansdowne Road,03969,16,7,Argentina,,23,0-20,moins de 30,1,False
49318,10.4,1026.6,141,24.3,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,16.2,1,6.3,False,Ireland,,0,0,L,Spring,false,,Lansdowne Road,03969,32,17,Italy,,49,0-20,moins de 30,0,False
49297,4.2,,275,19.7,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,10.2,1,-1,False,Ireland,,0,0,L,Spring,false,,Lansdowne Road,03969,43,22,Scotland,,65,0-20,moins de 30,0,False
49270,4.4,996.7,217,24.9,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,7.6,1,4.8,False,Ireland,,0,1.7,L,Winter,false,,Lansdowne Road,03969,54,10,Wales,,64,0-20,moins de 30,0,False
49318,10.4,1026.6,141,24.3,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,16.2,0,6.3,False,Italy,,3,0,W,Spring,false,,Lansdowne Road,03969,17,32,Ireland,,49,0-20,moins de 30,1,False
49297,4.2,,275,19.7,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,10.2,0,-1,False,Scotland,,3,0,W,Spring,false,,Lansdowne Road,03969,22,43,Ireland,,65,0-20,moins de 30,1,False
49270,4.4,996.7,217,24.9,Dublin,2002 Six Nations Championship,Ireland,Dublin,0,7.6,0,4.8,False,Wales,,3,1.7,W,Winter,false,,Lansdowne Road,03969,10,54,Ireland,,64,0-20,moins de 30,1,False
49829,13.6,1020.5,48,8.4,Dublin,2003 Rugby World Cup warm-up tests,Ireland,Dublin,0,20.2,1,7.5,False,Ireland,,0,0,L,Summer,false,,Lansdowne Road,03969,35,12,Wales,,47,0-20,moins de 30,0,False
49829,13.6,1020.5,48,8.4,Dublin,2003 Rugby World Cup warm-up tests,Ireland,Dublin,0,20.2,0,7.5,False,Wales,,3,0,W,Summer,false,,Lansdowne Road,03969,12,35,Ireland,,47,0-20,moins de 30,1,False
49690,7.6,,,,Dublin,2003 Six Nations Championship,Ireland,Dublin,0,14.6,0,2.9,False,England,,3,0.1,W,Spring,false,,Lansdowne Road,03969,42,6,Ireland,,48,0-20,no data,1,False
49668,8.4,,221,30.2,Dublin,2003 Six Nations Championship,Ireland,Dublin,0,11.9,0,3.8,False,France,,3,2.8,W,Spring,false,,Lansdowne Road,03969,12,15,Ireland,,27,0-20,30-60,1,False
49690,7.6,,,,Dublin,2003 Six Nations Championship,Ireland,Dublin,0,14.6,1,2.9,False,Ireland,,0,0.1,L,Spring,false,,Lansdowne Road,03969,6,42,England,,48,0-20,no data,0,False
49668,8.4,,221,30.2,Dublin,2003 Six Nations Championship,Ireland,Dublin,0,11.9,1,3.8,False,Ireland,,0,2.8,L,Spring,false,,Lansdowne Road,03969,15,12,France,,27,0-20,30-60,0,False
50298,6.2,,231,17.4,Dublin,2004 Autumn Internationals,Ireland,Dublin,0,10.5,0,1.8,False,Argentina,,3,1.1,W,Autumn,false,,Lansdowne Road,03969,19,21,Ireland,,40,0-20,moins de 30,1,False
50298,6.2,,231,17.4,Dublin,2004 Autumn Internationals,Ireland,Dublin,0,10.5,1,1.8,False,Ireland,,0,1.1,L,Autumn,false,,Lansdowne Road,03969,21,19,Argentina,,40,0-20,moins de 30,0,False
50284,4.4,1039.4,286,16.2,Dublin,2004 end-of-year test,Ireland,Dublin,0,8.7,1,1.3,False,Ireland,,0,0,L,Autumn,false,,Lansdowne Road,03969,17,12,South Africa,,29,0-20,moins de 30,0,False
50284,4.4,1039.4,286,16.2,Dublin,2004 end-of-year test,Ireland,Dublin,0,8.7,0,1.3,False,South Africa,,3,0,W,Autumn,false,,Lansdowne Road,03969,12,17,Ireland,,29,0-20,moins de 30,1,False
50053,8.4,1018.1,273,10.7,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,10.3,1,5.8,False,Ireland,,0,0,L,Spring,false,,Lansdowne Road,03969,37,16,Scotland,,53,0-20,moins de 30,0,False
50019,3.3,1024.6,18,22.8,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,6.6,1,-0.1,False,Ireland,,0,0,L,Winter,false,,Lansdowne Road,03969,36,15,Wales,,51,0-20,moins de 30,0,False
50046,9.1,995.1,243,46.2,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,13.8,0,5.9,False,Ireland,,3,3.5,W,Spring,false,,Lansdowne Road,03969,19,3,Italy,,22,0-20,30-60,1,False
50046,9.1,995.1,243,46.2,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,13.8,1,5.9,False,Italy,,0,3.5,L,Spring,false,,Lansdowne Road,03969,3,19,Ireland,,22,0-20,30-60,0,False
50053,8.4,1018.1,273,10.7,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,10.3,0,5.8,False,Scotland,,3,0,W,Spring,false,,Lansdowne Road,03969,16,37,Ireland,,53,0-20,moins de 30,1,False
50019,3.3,1024.6,18,22.8,Dublin,2004 Six Nations Championship,Ireland,Dublin,0,6.6,0,-0.1,False,Wales,,3,0,W,Winter,false,,Lansdowne Road,03969,15,36,Ireland,,51,0-20,moins de 30,1,False
50655,3.6,1031.4,,5.5,Dublin,2005 Autumn International,Ireland,Dublin,0,8.8,1,-0.8,False,Australia,,0,0,L,Autumn,false,,Lansdowne Road,03969,30,14,Ireland,,44,0-20,moins de 30,0,False
50655,3.6,1031.4,,5.5,Dublin,2005 Autumn International,Ireland,Dublin,0,8.8,0,-0.8,False,Ireland,,3,0,W,Autumn,false,,Lansdowne Road,03969,14,30,Australia,,44,0-20,moins de 30,1,False
50648,6.4,1012.4,268,23.7,Dublin,2005 New Zealand rugby union tour of Britain and Ireland,Ireland,Dublin,0,10,1,4,False,Ireland,,0,0,L,Autumn,false,,Lansdowne Road,03969,7,45,New Zealand,,52,0-20,moins de 30,0,False
50648,6.4,1012.4,268,23.7,Dublin,2005 New Zealand rugby union tour of Britain and Ireland,Ireland,Dublin,0,10,0,4,False,New Zealand,,3,0,W,Autumn,false,,Lansdowne Road,03969,45,7,Ireland,,52,0-20,moins de 30,1,False
50390,3.7,1031.4,7,13.1,Dublin,2005 Six Nations Championship,Ireland,Dublin,0,6,0,1.3,False,England,,3,0.2,W,Winter,false,,Lansdowne Road,03969,13,19,Ireland,,32,0-20,moins de 30,1,False
50403,3.8,1014.8,297,21.5,Dublin,2005 Six Nations Championship,Ireland,Dublin,0,7.9,1,0.7,False,France,,0,0,L,Spring,false,,Lansdowne Road,03969,26,19,Ireland,,45,0-20,moins de 30,0,False
50390,3.7,1031.4,7,13.1,Dublin,2005 Six Nations Championship,Ireland,Dublin,0,6,1,1.3,False,Ireland,,0,0.2,L,Winter,false,,Lansdowne Road,03969,19,13,England,,32,0-20,moins de 30,0,False
50403,3.8,1014.8,297,21.5,Dublin,2005 Six Nations Championship,Ireland,Dublin,0,7.9,0,0.7,False,Ireland,,3,0,W,Spring,false,,Lansdowne Road,03969,19,26,France,,45,0-20,moins de 30,1,False
51020,6.8,1004.4,219,31.7,Dublin,2006 Autumn International,Ireland,Dublin,0,11.4,1,1,False,Australia,,0,,L,Autumn,false,,Lansdowne Road,03969,6,21,Ireland,,27,0-20,30-60,0,False
51020,6.8,1004.4,219,31.7,Dublin,2006 Autumn International,Ireland,Dublin,0,11.4,0,1,False,Ireland,,3,,W,Autumn,false,,Lansdowne Road,03969,21,6,Australia,,27,0-20,30-60,1,False
51012,8.6,1018.8,264,35.4,Dublin,2006 end-of-year test,Ireland,Dublin,0,11.1,1,5.5,False,Ireland,,0,,L,Autumn,false,,Lansdowne Road,03969,32,15,South Africa,,47,0-20,30-60,0,False
51012,8.6,1018.8,264,35.4,Dublin,2006 end-of-year test,Ireland,Dublin,0,11.1,0,5.5,False,South Africa,,3,,W,Autumn,false,,Lansdowne Road,03969,15,32,Ireland,,47,0-20,30-60,1,False
50732,5.4,1031.5,324,5.6,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,8.4,1,1.7,False,Ireland,,0,0,L,Winter,false,,Lansdowne Road,03969,26,16,Italy,,42,0-20,moins de 30,0,False
50767,3.7,1018.3,195,18.2,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,10.6,0,-0.2,False,Ireland,,3,12.1,W,Spring,false,,Lansdowne Road,03969,15,9,Scotland,,24,0-20,moins de 30,1,False
50754,5.1,1031.1,42,25.7,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,7.6,0,4.7,False,Ireland,,3,0,W,Winter,false,,Lansdowne Road,03969,31,5,Wales,,36,0-20,moins de 30,1,False
50732,5.4,1031.5,324,5.6,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,8.4,0,1.7,False,Italy,,3,0,W,Winter,false,,Lansdowne Road,03969,16,26,Ireland,,42,0-20,moins de 30,1,False
50767,3.7,1018.3,195,18.2,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,10.6,1,-0.2,False,Scotland,,0,12.1,L,Spring,false,,Lansdowne Road,03969,9,15,Ireland,,24,0-20,moins de 30,0,False
50754,5.1,1031.1,42,25.7,Dublin,2006 Six Nations Championship,Ireland,Dublin,0,7.6,1,4.7,False,Wales,,0,0,L,Winter,false,,Lansdowne Road,03969,5,31,Ireland,,36,0-20,moins de 30,0,False
51117,7.6,990.3,258,17.1,Dublin,2007 Six Nations Championship,Ireland,Dublin,0,10.1,0,6,False,England,,3,4.8,W,Winter,false,,Croke Park,03969,13,43,Ireland,,56,0-20,moins de 30,1,False
51104,7.1,984.4,215,19.4,Dublin,2007 Six Nations Championship,Ireland,Dublin,0,9.6,1,3.7,False,France,,0,5.1,L,Winter,false,,Croke Park,03969,20,17,Ireland,,37,0-20,moins de 30,0,False
51117,7.6,990.3,258,17.1,Dublin,2007 Six Nations Championship,Ireland,Dublin,0,10.1,1,6,False,Ireland,,0,4.8,L,Winter,false,,Croke Park,03969,43,13,England,,56,0-20,moins de 30,0,False
51104,7.1,984.4,215,19.4,Dublin,2007 Six Nations Championship,Ireland,Dublin,0,9.6,0,3.7,False,Ireland,,3,5.1,W,Winter,false,,Croke Park,03969,17,20,France,,37,0-20,moins de 30,1,False
51747,11.1,1024.4,251,18.3,Dublin,2008 Autumn International,Ireland,Dublin,0,12.1,1,10.7,False,Ireland,,0,1,L,Autumn,false,,Croke Park,03969,3,22,New Zealand,,25,0-20,moins de 30,0,False
51747,11.1,1024.4,251,18.3,Dublin,2008 Autumn International,Ireland,Dublin,0,12.1,0,10.7,False,New Zealand,,3,1,W,Autumn,false,,Croke Park,03969,22,3,Ireland,,25,0-20,moins de 30,1,False
51754,6.4,1021.7,301,19.5,Dublin,2008 Autumn Internationals,Ireland,Dublin,0,7.3,1,5.1,False,Argentina,,0,0.3,L,Autumn,false,,Croke Park,03969,3,17,Ireland,,20,0-20,moins de 30,0,False
51754,6.4,1021.7,301,19.5,Dublin,2008 Autumn Internationals,Ireland,Dublin,0,7.3,0,5.1,False,Ireland,,3,0.3,W,Autumn,false,,Croke Park,03969,17,3,Argentina,,20,0-20,moins de 30,1,False
51460,3.4,1006.1,211,28.1,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,8.9,1,-1.8,False,Ireland,,0,0,L,Winter,false,,Croke Park,03969,16,11,Italy,,27,0-20,moins de 30,0,False
51481,10.2,1016.6,212,28.8,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,12.7,1,7,False,Ireland,,0,,L,Winter,false,,Croke Park,03969,34,13,Scotland,,47,0-20,moins de 30,0,False
51495,8,994.3,228,37.7,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,11.8,0,5.1,False,Ireland,,3,5.1,W,Spring,false,,Croke Park,03969,12,16,Wales,,28,0-20,30-60,1,False
51460,3.4,1006.1,211,28.1,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,8.9,0,-1.8,False,Italy,,3,0,W,Winter,false,,Croke Park,03969,11,16,Ireland,,27,0-20,moins de 30,1,False
51481,10.2,1016.6,212,28.8,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,12.7,0,7,False,Scotland,,3,,W,Winter,false,,Croke Park,03969,13,34,Ireland,,47,0-20,moins de 30,1,False
51495,8,994.3,228,37.7,Dublin,2008 Six Nations Championship,Ireland,Dublin,0,11.8,1,5.1,False,Wales,,0,5.1,L,Spring,false,,Croke Park,03969,16,12,Ireland,,28,0-20,30-60,0,False
52112,9.2,996.7,186,18,Dublin,2009 Autumn International,Ireland,Dublin,1,12.7,0,3.2,False,Australia,,1,0,D,Autumn,false,,Croke Park,03969,20,20,Ireland,,40,0-20,moins de 30,0,False
52112,9.2,996.7,186,18,Dublin,2009 Autumn International,Ireland,Dublin,1,12.7,0,3.2,False,Ireland,,1,0,D,Autumn,false,,Croke Park,03969,20,20,Australia,,40,0-20,moins de 30,0,False
52125,0.5,991,326,14.4,Dublin,2009 end-of-year test,Ireland,Dublin,0,6.5,1,-0.2,False,Ireland,,0,0,L,Autumn,false,,Croke Park,03969,15,10,South Africa,,25,0-20,moins de 30,0,False
52125,0.5,991,326,14.4,Dublin,2009 end-of-year test,Ireland,Dublin,0,6.5,0,-0.2,False,South Africa,,3,0,W,Autumn,false,,Croke Park,03969,10,15,Ireland,,25,0-20,moins de 30,1,False
51852,8.4,1009.5,195,19.8,Dublin,2009 Six Nations Championship,Ireland,Dublin,0,11.9,0,7.5,False,England,,3,,W,Winter,false,,Croke Park,03969,13,14,Ireland,,27,0-20,moins de 30,1,False
51831,0.4,1002.2,294,22.1,Dublin,2009 Six Nations Championship,Ireland,Dublin,0,4.8,0,-1.7,False,France,,3,0,W,Winter,true,10,Croke Park,03969,21,30,Ireland,,51,0-20,moins de 30,1,False
51852,8.4,1009.5,195,19.8,Dublin,2009 Six Nations Championship,Ireland,Dublin,0,11.9,1,7.5,False,Ireland,,0,,L,Winter,false,,Croke Park,03969,14,13,England,,27,0-20,moins de 30,0,False
51831,0.4,1002.2,294,22.1,Dublin,2009 Six Nations Championship,Ireland,Dublin,0,4.8,1,-1.7,False,Ireland,,0,0,L,Winter,true,10,Croke Park,03969,30,21,France,,51,0-20,moins de 30,0,False
52482,7.3,1015,47,16.5,Dublin,2010 Autumn International,Ireland,Dublin,0,9,0,3.3,False,Ireland,,3,0,W,Autumn,false,,Aviva Stadium,03969,18,38,New Zealand,,56,0-20,moins de 30,1,False
52482,7.3,1015,47,16.5,Dublin,2010 Autumn International,Ireland,Dublin,0,9,1,3.3,False,New Zealand,,0,0,L,Autumn,false,,Aviva Stadium,03969,38,18,Ireland,,56,0-20,moins de 30,0,False
52490,-4.7,1007.8,269,12.6,Dublin,2010 Autumn Internationals,Ireland,Dublin,0,-1.6,1,-8.2,False,Argentina,,0,1,L,Autumn,true,41,Aviva Stadium,03969,9,29,Ireland,,38,moins de 0,moins de 30,0,False
52490,-4.7,1007.8,269,12.6,Dublin,2010 Autumn Internationals,Ireland,Dublin,0,-1.6,0,-8.2,False,Ireland,,3,1,W,Autumn,true,41,Aviva Stadium,03969,29,9,Argentina,,38,moins de 0,moins de 30,1,False
52468,5,1017,272,16.5,Dublin,2010 end-of-year test,Ireland,Dublin,0,7.9,0,1.7,False,Ireland,,3,3.8,W,Autumn,false,,Aviva Stadium,03969,21,23,South Africa,,44,0-20,moins de 30,1,False
52468,5,1017,272,16.5,Dublin,2010 end-of-year test,Ireland,Dublin,0,7.9,1,1.7,False,South Africa,,0,3.8,L,Autumn,false,,Aviva Stadium,03969,23,21,Ireland,,44,0-20,moins de 30,0,False
52230,5.6,1033,292,15.3,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,9.6,1,1.3,False,Ireland,,0,,L,Spring,false,,Croke Park,03969,27,12,Wales,,39,0-20,moins de 30,0,False
52195,4.4,1016.5,,9.9,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,6.9,1,2.3,False,Ireland,,0,1,L,Winter,false,,Croke Park,03969,29,11,Italy,,40,0-20,moins de 30,0,False
52237,6.7,,351,17.5,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,12.3,0,5.6,False,Ireland,,3,6.1,W,Spring,false,,Croke Park,03969,20,23,Scotland,,43,0-20,moins de 30,1,False
52195,4.4,1016.5,,9.9,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,6.9,0,2.3,False,Italy,,3,1,W,Winter,false,,Croke Park,03969,11,29,Ireland,,40,0-20,moins de 30,1,False
52237,6.7,,351,17.5,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,12.3,1,5.6,False,Scotland,,0,6.1,L,Spring,false,,Croke Park,03969,23,20,Ireland,,43,0-20,moins de 30,0,False
52230,5.6,1033,292,15.3,Dublin,2010 Six Nations Championship,Ireland,Dublin,0,9.6,0,1.3,False,Wales,,3,,W,Spring,false,,Croke Park,03969,12,27,Ireland,,39,0-20,moins de 30,1,False
